11:13:11,114,108,109,153,249,255,168,120,117,106,96;
11:13:10,249,242,244,249,250,251,250,251,253,249,255;
11:13:09,243,243,254,255,247,240,234,223,216,212,215;
11:13:08,234,243,255,246,222,221,221,219,223,222,222;
11:13:07,196,210,232,251,255,233,193,153,128,115,112;
11:13:06,233,230,237,240,246,252,255,252,247,240,243;
11:13:05,241,241,247,251,255,249,236,223,220,216,220;
11:13:04,254,237,243,240,244,255,238,248,241,234,243;
11:13:03,244,243,249,255,254,249,245,239,232,229,231;
11:13:02,255,252,252,250,251,249,243,246,248,246,249;
11:13:01,249,246,248,247,249,253,255,250,250,248,251;
11:13:00,164,167,186,204,194,212,255,238,191,172,171;
11:12:59,105,110,129,150,172,217,255,238,194,167,159;
11:12:58,223,237,255,250,223,198,181,172,177,186,195;
11:12:57,247,244,246,251,254,255,252,253,250,245,245;
11:12:56,217,224,240,255,251,249,248,232,206,185,177;
11:12:55,109,123,174,221,176,154,227,255,188,133,124;
11:12:54,243,242,244,245,247,253,254,255,253,245,249;
11:12:53,158,211,255,166,93,107,96,170,203,145,115;
11:12:52,243,240,238,247,248,253,255,248,241,242,247;
11:12:51,176,180,194,209,213,231,255,246,213,191,185;
11:12:50,148,150,172,193,205,221,252,255,222,190,177;
11:12:49,250,247,250,248,242,247,254,255,251,247,247;
11:12:48,208,211,222,237,248,252,255,250,240,231,227;
11:12:47,153,192,254,255,171,144,146,116,137,187,210;
11:12:46,248,248,254,255,254,247,235,223,215,206,207;
11:12:45,239,237,238,244,248,251,253,255,253,250,251;
11:12:44,213,223,247,255,231,212,207,186,181,180,185;
11:12:43,159,190,240,255,191,131,122,114,118,150,179;
11:12:42,153,193,255,249,157,123,129,110,134,188,217;
11:12:41,248,252,255,241,213,194,184,178,173,179,185;
11:12:40,255,254,253,252,248,243,241,240,238,236,237;
11:12:39,236,234,239,244,248,255,247,244,241,235,237;
11:12:38,170,180,200,223,242,252,255,247,228,209,198;
11:12:37,222,225,234,241,249,253,255,248,241,231,227;
11:12:36,134,140,153,175,200,228,255,251,225,202,191;
11:12:35,253,251,252,253,252,253,255,254,253,251,254;
11:12:34,166,158,157,178,194,208,255,250,197,166,162;
11:12:33,245,241,243,246,244,253,255,251,247,245,246;
11:12:32,247,245,245,247,244,251,254,255,253,250,251;
11:12:31,197,202,218,244,255,247,242,243,226,209,203;
11:12:30,189,184,188,201,211,219,235,255,245,221,210;
11:12:29,226,219,230,233,239,242,243,248,243,241,255;
11:12:28,186,193,207,227,241,250,255,246,227,210,202;
11:12:27,224,223,226,228,237,244,255,253,245,236,234;
11:12:26,173,170,174,193,207,223,255,252,216,194,188;
